,Date,Open,High,Low,Close,Change,Trend,Gap
314,2017-08-03,25002.85,25005.15,24619.6,24675.05,-327.7999999999993,Bearish,D
315,2017-08-04,24629.5,24879.7,24591.8,24827.45,197.95000000000073,Bullish,D
316,2017-08-07,24854.15,24979.35,24844.45,24906.35,52.19999999999709,Bullish,U
317,2017-08-08,24942.2,24966.05,24534.35,24599.5,-342.7000000000007,Bearish,U
318,2017-08-09,24519.25,24532.4,24328.1,24374.6,-144.65000000000146,Bearish,D
319,2017-08-10,24300.45,24326.9,23822.2,24217.35,-83.10000000000218,Bearish,D
320,2017-08-11,23958.25,24191.2,23868.3,23985.75,27.5,Bullish,D
321,2017-08-14,24051.05,24212.15,24038.15,24115.75,64.70000000000073,Bullish,U
322,2017-08-16,24188.75,24461.2,23947.45,24437.7,248.95000000000073,Bullish,U
323,2017-08-17,24495.2,24496.2,24121.55,24237.25,-257.9500000000007,Bearish,U
324,2017-08-18,24125.3,24130.15,23925.95,24074.45,-50.849999999998545,Bearish,D
325,2017-08-21,24140.55,24258.95,23882.25,23936.5,-204.04999999999927,Bearish,U
326,2017-08-22,24080.6,24127.45,23852.65,23974.45,-106.14999999999782,Bearish,U
327,2017-08-23,24084.95,24350.0,24074.15,24316.8,231.84999999999854,Bullish,U
328,2017-08-24,24374.75,24411.05,24224.85,24274.2,-100.54999999999927,Bearish,U
329,2017-08-28,24351.25,24422.45,24301.35,24377.1,25.849999999998545,Bullish,U
330,2017-08-29,24302.0,24320.95,24103.3,24128.95,-173.04999999999927,Bearish,D
331,2017-08-30,24253.05,24384.1,24241.3,24308.7,55.650000000001455,Bullish,U
332,2017-08-31,24354.35,24354.35,24207.7,24318.4,-35.94999999999709,Bearish,U
333,2017-09-01,24389.2,24494.35,24319.2,24434.0,44.79999999999927,Bullish,U
334,2017-09-04,24456.3,24459.35,24156.4,24236.85,-219.45000000000073,Bearish,U
335,2017-09-05,24272.6,24388.05,24256.3,24328.3,55.70000000000073,Bullish,U
336,2017-09-06,24192.4,24331.3,24151.1,24279.15,86.75,Bullish,D
337,2017-09-07,24324.85,24413.1,24246.9,24304.9,-19.94999999999709,Bearish,U
338,2017-09-08,24409.5,24419.25,24273.0,24370.8,-38.70000000000073,Bearish,U
339,2017-09-11,24468.5,24735.35,24458.25,24672.25,203.75,Bullish,U
340,2017-09-12,24779.15,24821.35,24653.6,24784.7,5.549999999999272,Bullish,U
341,2017-09-13,24818.35,24948.8,24737.8,24831.8,13.450000000000728,Bullish,U
342,2017-09-14,24857.25,24994.3,24815.5,24912.25,55.0,Bullish,U
343,2017-09-15,24840.3,24916.85,24791.55,24844.3,4.0,Bullish,D
344,2017-09-18,24948.15,25105.35,24941.75,25046.9,98.75,Bullish,U
345,2017-09-19,25059.75,25103.45,24993.0,25041.55,-18.200000000000728,Bearish,U
346,2017-09-20,24984.65,25052.6,24938.3,24965.05,-19.600000000002183,Bearish,D
347,2017-09-21,24934.1,24992.5,24706.45,24799.25,-134.84999999999854,Bearish,D
348,2017-09-22,24704.55,24709.7,24340.0,24368.85,-335.7000000000007,Bearish,D
349,2017-09-25,24361.55,24363.8,24015.45,24165.05,-196.5,Bearish,D
350,2017-09-26,24105.6,24236.95,24017.4,24199.15,93.55000000000291,Bullish,D
351,2017-09-27,24308.7,24331.85,23766.6,23812.95,-495.75,Bearish,U
352,2017-09-28,23804.05,24074.2,23611.1,24008.15,204.10000000000218,Bullish,D
353,2017-09-29,24114.0,24227.45,24004.8,24053.0,-61.0,Bearish,U
354,2017-10-03,24200.6,24226.8,24007.25,24103.4,-97.19999999999709,Bearish,U
355,2017-10-04,24124.15,24230.45,24058.65,24113.3,-10.850000000002183,Bearish,U
356,2017-10-05,24114.75,24188.3,24033.35,24058.05,-56.70000000000073,Bearish,U
357,2017-10-06,24083.55,24242.05,24074.35,24190.0,106.45000000000073,Bullish,U
358,2017-10-09,24209.55,24311.1,24156.05,24251.9,42.35000000000218,Bullish,U
359,2017-10-10,24304.8,24379.75,24273.65,24347.45,42.650000000001455,Bullish,U
360,2017-10-11,24411.45,24460.25,24054.25,24107.45,-304.0,Bearish,U
361,2017-10-12,24151.45,24393.4,23978.4,24361.25,209.79999999999927,Bullish,U
362,2017-10-13,24411.1,24779.75,24387.8,24689.15,278.0500000000029,Bullish,U
363,2017-10-16,24815.4,24878.65,24516.55,24703.05,-112.35000000000218,Bearish,U
364,2017-10-17,24697.25,24809.15,24571.85,24645.6,-51.650000000001455,Bearish,D
365,2017-10-18,24354.75,24454.65,24270.05,24313.75,-41.0,Bearish,D
366,2017-10-19,24238.4,24255.3,23923.7,24009.75,-228.65000000000146,Bearish,D
367,2017-10-23,24085.45,24151.0,23912.55,24088.9,3.4500000000007276,Bullish,U
368,2017-10-24,24141.95,24293.25,24032.65,24222.15,80.20000000000073,Bullish,U
369,2017-10-25,24980.65,25157.8,24560.75,25035.9,55.25,Bullish,U
370,2017-10-26,24953.95,25186.05,24864.6,25022.2,68.25,Bullish,D
371,2017-10-27,24887.6,24995.7,24798.65,24839.55,-48.04999999999927,Bearish,D
372,2017-10-30,24873.65,25064.85,24808.55,24988.55,114.89999999999782,Bullish,U
373,2017-10-31,25042.1,25078.65,24948.1,25019.35,-22.75,Bearish,U
374,2017-11-01,25197.3,25549.35,25171.75,25490.45,293.15000000000146,Bullish,U
375,2017-11-02,25508.4,25598.75,25405.5,25427.3,-81.10000000000218,Bearish,U
376,2017-11-03,25531.4,25695.5,25394.95,25650.7,119.29999999999927,Bullish,U
377,2017-11-06,25569.0,25694.6,25529.5,25571.15,2.150000000001455,Bullish,D
378,2017-11-07,25669.1,25695.75,25248.95,25300.8,-368.2999999999993,Bearish,U
379,2017-11-08,25375.8,25435.6,25119.5,25184.35,-191.45000000000073,Bearish,U
380,2017-11-09,25281.0,25385.2,25166.15,25291.35,10.349999999998545,Bullish,U
381,2017-11-10,25250.9,25598.55,25237.2,25498.95,248.04999999999927,Bullish,D
382,2017-11-13,25570.25,25611.55,25337.25,25358.3,-211.95000000000073,Bearish,U
383,2017-11-14,25352.55,25404.8,25223.1,25284.6,-67.95000000000073,Bearish,D
384,2017-11-15,25241.65,25318.05,25166.35,25218.9,-22.75,Bearish,D
385,2017-11-16,25292.9,25496.05,25273.7,25446.6,153.6999999999971,Bullish,U
386,2017-11-17,25875.7,25924.9,25679.55,25728.4,-147.29999999999927,Bearish,U
387,2017-11-20,25733.7,25803.15,25681.7,25768.6,34.89999999999782,Bullish,U
388,2017-11-21,25829.3,25871.1,25726.5,25757.5,-71.79999999999927,Bearish,U
389,2017-11-22,25805.65,25831.95,25665.85,25766.65,-39.0,Bearish,U
390,2017-11-23,25826.3,25838.55,25620.95,25736.25,-90.04999999999927,Bearish,U
391,2017-11-24,25776.6,25849.0,25749.1,25779.65,3.0500000000029104,Bullish,U
392,2017-11-27,25693.05,25931.85,25673.5,25891.95,198.90000000000146,Bullish,D
393,2017-11-28,25830.45,25953.5,25795.5,25846.4,15.950000000000728,Bullish,D
394,2017-11-29,25829.65,25877.75,25746.8,25795.7,-33.95000000000073,Bearish,D
395,2017-11-30,25693.8,25700.85,25246.85,25332.4,-361.3999999999978,Bearish,D
396,2017-12-01,25409.55,25441.35,25152.65,25191.95,-217.59999999999854,Bearish,U
397,2017-12-04,25295.05,25297.2,24993.35,25075.1,-219.95000000000073,Bearish,U
398,2017-12-05,25030.75,25217.7,24921.3,25124.85,94.09999999999854,Bullish,D
399,2017-12-06,25066.3,25077.45,24813.6,24851.8,-214.5,Bearish,D
400,2017-12-07,24935.3,25097.4,24875.35,25057.25,121.95000000000073,Bullish,U
401,2017-12-08,25145.5,25367.7,25145.5,25321.15,175.65000000000146,Bullish,U
402,2017-12-11,25434.75,25448.85,25318.7,25404.85,-29.900000000001455,Bearish,U
403,2017-12-12,25413.4,25416.2,25108.6,25125.45,-287.9500000000007,Bearish,U
404,2017-12-13,25118.2,25270.75,24938.55,25000.35,-117.85000000000218,Bearish,D
405,2017-12-14,25062.4,25205.9,24888.65,25168.2,105.79999999999927,Bullish,U
406,2017-12-15,25487.15,25559.05,25411.25,25440.3,-46.85000000000218,Bearish,U
407,2017-12-18,25181.75,25759.9,24617.15,25594.55,412.7999999999993,Bullish,D
408,2017-12-19,25640.9,25757.95,25619.6,25716.2,75.29999999999927,Bullish,U
409,2017-12-20,25779.05,25780.05,25566.05,25591.7,-187.34999999999854,Bearish,U
410,2017-12-21,25608.25,25629.95,25508.9,25554.3,-53.95000000000073,Bearish,U
411,2017-12-22,25615.6,25694.5,25560.5,25648.55,32.95000000000073,Bullish,U
412,2017-12-26,25659.75,25712.95,25545.6,25675.25,15.5,Bullish,U
413,2017-12-27,25652.85,25733.2,25429.55,25496.05,-156.79999999999927,Bearish,D
414,2017-12-28,25463.6,25561.95,25417.4,25490.0,26.400000000001455,Bullish,D
415,2017-12-29,25484.85,25566.4,25450.25,25539.45,54.60000000000218,Bullish,D
416,2018-01-01,25565.75,25588.0,25271.55,25318.1,-247.65000000000146,Bearish,U
417,2018-01-02,25382.2,25425.5,25232.8,25338.25,-43.95000000000073,Bearish,U
418,2018-01-03,25425.75,25454.9,25300.9,25318.6,-107.15000000000146,Bearish,U
419,2018-01-04,25367.65,25490.35,25310.3,25462.6,94.94999999999709,Bullish,U
420,2018-01-05,25524.45,25643.35,25499.55,25601.85,77.39999999999782,Bullish,U
421,2018-01-08,25690.25,25771.5,25643.8,25676.1,-14.150000000001455,Bearish,U
422,2018-01-09,25727.95,25803.8,25617.25,25703.8,-24.150000000001455,Bearish,U
423,2018-01-10,25709.9,25717.6,25527.5,25617.3,-92.60000000000218,Bearish,U
424,2018-01-11,25628.2,25694.65,25532.25,25660.9,32.70000000000073,Bullish,U
425,2018-01-12,25732.4,25775.15,25557.6,25749.05,16.649999999997817,Bullish,U
426,2018-01-15,25858.15,26091.8,25842.95,26069.2,211.04999999999927,Bullish,U
427,2018-01-16,26129.15,26136.4,25931.7,25974.9,-154.25,Bearish,U
428,2018-01-17,25946.15,26335.85,25922.3,26289.1,342.9499999999971,Bullish,D
429,2018-01-18,26762.25,26887.65,26423.75,26537.4,-224.84999999999854,Bearish,U
430,2018-01-19,26615.65,26957.85,26433.55,26909.5,293.84999999999854,Bullish,U
431,2018-01-22,26940.5,27074.9,26841.2,27041.2,100.70000000000073,Bullish,U
432,2018-01-23,27089.95,27422.05,27066.15,27390.6,300.6499999999978,Bullish,U
433,2018-01-24,27310.15,27479.25,27219.45,27398.55,88.39999999999782,Bullish,D
434,2018-01-25,27414.1,27522.85,27151.75,27445.65,31.55000000000291,Bullish,U
435,2018-01-29,27446.1,27652.05,27407.4,27498.45,52.35000000000218,Bullish,U
436,2018-01-30,27466.85,27470.25,27242.05,27269.05,-197.79999999999927,Bearish,D
437,2018-01-31,27136.25,27455.75,27116.95,27379.45,243.20000000000073,Bullish,D
438,2018-02-01,27334.85,27613.5,27046.35,27220.7,-114.14999999999782,Bearish,D
439,2018-02-02,27017.4,27017.55,26364.05,26451.15,-566.25,Bearish,D
440,2018-02-05,25968.15,26215.1,25917.55,26098.75,130.59999999999854,Bullish,D
441,2018-02-06,25140.1,26140.6,25023.85,25811.3,671.2000000000007,Bullish,D
442,2018-02-07,26065.4,26078.4,25558.05,25670.0,-395.40000000000146,Bearish,U
443,2018-02-08,25759.85,26126.4,25637.4,25920.65,160.8000000000029,Bullish,U
444,2018-02-09,25466.3,25598.3,25371.0,25463.65,-2.649999999997817,Bearish,D
445,2018-02-12,25530.1,25757.85,25485.4,25701.6,171.5,Bullish,U
446,2018-02-14,25810.25,25810.25,25212.35,25341.25,-469.0,Bearish,U
447,2018-02-15,25360.9,25615.15,25295.15,25424.35,63.44999999999709,Bullish,U
448,2018-02-16,25511.95,25601.0,25100.9,25163.9,-348.0499999999993,Bearish,U
449,2018-02-19,25324.6,25326.05,24824.55,25058.55,-266.0499999999993,Bearish,U
450,2018-02-20,25105.55,25158.1,24829.0,24874.4,-231.14999999999782,Bearish,U
451,2018-02-21,24996.6,24999.7,24796.35,24936.7,-59.89999999999782,Bearish,U
452,2018-02-22,24812.7,24987.05,24781.7,24955.2,142.5,Bullish,D
453,2018-02-23,25002.25,25345.15,24962.85,25302.5,300.25,Bullish,U
454,2018-02-26,25452.0,25722.15,25381.2,25687.9,235.90000000000146,Bullish,U
455,2018-02-27,25684.6,25723.55,25356.4,25383.6,-301.0,Bearish,D
456,2018-02-28,25116.25,25192.95,24942.0,25107.4,-8.849999999998545,Bearish,D
457,2018-03-01,25022.35,25226.05,24854.4,24902.55,-119.79999999999927,Bearish,D
458,2018-03-05,24831.35,24873.05,24682.0,24818.7,-12.649999999997817,Bearish,D
459,2018-03-06,24964.1,25040.25,24362.05,24448.45,-515.6499999999978,Bearish,U
460,2018-03-07,24333.85,24373.4,24096.75,24134.1,-199.75,Bearish,D
461,2018-03-08,24273.9,24534.5,24048.55,24477.65,203.75,Bullish,U
462,2018-03-09,24556.95,24564.75,24259.7,24296.45,-260.5,Bearish,U
463,2018-03-12,24443.6,24716.05,24358.5,24664.2,220.60000000000218,Bullish,U
464,2018-03-13,24624.6,25009.65,24597.55,24738.65,114.05000000000291,Bullish,D
465,2018-03-14,24629.65,24894.3,24487.0,24851.65,222.0,Bullish,D
466,2018-03-15,24854.3,24939.85,24732.0,24791.85,-62.45000000000073,Bearish,U
467,2018-03-16,24753.65,24785.35,24439.15,24489.55,-264.1000000000022,Bearish,D
468,2018-03-19,24530.15,24588.05,24186.95,24245.1,-285.0500000000029,Bearish,U
469,2018-03-20,24133.95,24355.65,24082.95,24168.2,34.25,Bullish,D
470,2018-03-21,24331.3,24459.75,24208.65,24255.6,-75.70000000000073,Bearish,U
471,2018-03-22,24252.95,24314.4,24094.85,24141.5,-111.45000000000073,Bearish,D
472,2018-03-23,23785.65,23796.3,23605.6,23670.4,-115.25,Bearish,D
473,2018-03-26,23674.9,24290.65,23657.05,24244.35,569.4499999999971,Bullish,U
474,2018-03-27,24396.4,24496.95,24266.4,24434.15,37.75,Bullish,U
475,2018-03-28,24299.5,24361.0,24203.4,24263.35,-36.150000000001455,Bearish,D
476,2018-04-02,24235.65,24373.4,24062.95,24328.5,92.84999999999854,Bullish,D
477,2018-04-03,24285.95,24538.0,24254.35,24510.6,224.64999999999782,Bullish,D
478,2018-04-04,24502.5,24666.3,24087.8,24129.5,-373.0,Bearish,D
479,2018-04-05,24394.45,24824.9,24380.85,24759.8,365.34999999999854,Bullish,U
480,2018-04-06,24776.35,24933.6,24626.4,24873.15,96.80000000000291,Bullish,U
481,2018-04-09,24848.85,25152.85,24828.0,25093.8,244.95000000000073,Bullish,D
482,2018-04-10,25153.6,25279.9,25120.2,25226.8,73.20000000000073,Bullish,U
483,2018-04-11,25198.35,25207.05,24950.3,25098.25,-100.09999999999854,Bearish,D
484,2018-04-12,25076.9,25244.8,24969.4,25195.1,118.19999999999709,Bullish,D
485,2018-04-13,25239.65,25411.3,25076.85,25200.6,-39.05000000000291,Bearish,U
486,2018-04-16,25082.1,25348.55,25067.35,25320.85,238.75,Bullish,D
487,2018-04-17,25383.75,25402.55,25224.0,25334.45,-49.29999999999927,Bearish,U
488,2018-04-18,25426.75,25426.75,25058.75,25102.3,-324.4500000000007,Bearish,U
489,2018-04-19,25206.45,25207.3,25049.7,25126.15,-80.29999999999927,Bearish,U
490,2018-04-20,25126.8,25126.8,24839.3,24943.85,-182.95000000000073,Bearish,U
491,2018-04-23,25065.5,25084.15,24466.1,24960.65,-104.84999999999854,Bearish,U
492,2018-04-24,24972.2,25123.45,24955.0,25042.1,69.89999999999782,Bullish,U
493,2018-04-25,24993.4,24993.4,24734.6,24814.4,-179.0,Bearish,D
494,2018-04-26,24833.2,25064.0,24753.4,25010.9,177.70000000000073,Bullish,U
495,2018-04-27,25030.15,25441.5,25029.65,25394.6,364.4499999999971,Bullish,U
496,2018-04-30,25490.15,25617.5,25464.8,25531.6,41.44999999999709,Bullish,U
497,2018-05-02,25607.05,25716.75,25499.35,25568.3,-38.75,Bearish,U
498,2018-05-03,25547.9,25653.45,25469.05,25605.25,57.349999999998545,Bullish,D
499,2018-05-04,25632.3,25680.4,25537.7,25645.4,13.100000000002183,Bullish,U
500,2018-05-07,25676.25,25913.5,25675.15,25852.05,175.79999999999927,Bullish,U
501,2018-05-08,26074.15,26116.25,25954.6,26090.5,16.349999999998545,Bullish,U
502,2018-05-09,25988.1,26206.5,25946.3,26154.45,166.35000000000218,Bullish,D
503,2018-05-10,26216.1,26266.4,26057.2,26131.0,-85.09999999999854,Bearish,U
504,2018-05-11,26173.7,26437.25,26099.85,26413.15,239.45000000000073,Bullish,U
505,2018-05-14,26404.45,26565.4,26338.05,26475.15,70.70000000000073,Bullish,D
506,2018-05-15,26494.9,26972.05,26407.3,26474.0,-20.900000000001455,Bearish,U
507,2018-05-16,26269.35,26428.35,26102.15,26182.15,-87.19999999999709,Bearish,D
508,2018-05-17,26233.2,26283.55,26012.0,26073.8,-159.40000000000146,Bearish,U
509,2018-05-18,26025.6,26032.0,25839.0,25875.6,-150.0,Bearish,D
510,2018-05-21,26017.5,26066.75,25685.35,25750.8,-266.7000000000007,Bearish,U
511,2018-05-22,25780.25,25945.65,25701.35,25777.7,-2.5499999999992724,Bearish,U
512,2018-05-23,25726.95,25903.9,25622.15,25684.95,-42.0,Bearish,D
513,2018-05-24,25722.9,26073.1,25658.4,26016.8,293.8999999999978,Bullish,U
514,2018-05-25,26066.75,26325.55,26031.45,26273.55,206.79999999999927,Bullish,U
515,2018-05-28,26291.65,26713.65,26273.9,26614.25,322.59999999999854,Bullish,U
516,2018-05-29,26567.25,26570.95,26221.1,26254.8,-312.4500000000007,Bearish,D
517,2018-05-30,26039.9,26405.45,25980.85,26327.8,287.8999999999978,Bullish,D
518,2018-05-31,26587.0,27164.55,26354.55,26956.2,369.2000000000007,Bullish,U
519,2018-06-01,26913.4,26996.8,26658.55,26692.8,-220.60000000000218,Bearish,D
520,2018-06-04,27023.7,27047.55,26205.9,26257.55,-766.1500000000015,Bearish,U
521,2018-06-05,26263.0,26342.4,26069.55,26251.0,-12.0,Bearish,U
522,2018-06-06,26266.9,26425.2,26147.8,26367.6,100.69999999999709,Bullish,U
523,2018-06-07,26577.95,26766.95,26483.9,26517.8,-60.150000000001455,Bearish,U
524,2018-06-08,26457.25,26481.0,26284.2,26451.35,-5.900000000001455,Bearish,D
525,2018-06-11,26473.2,26653.0,26421.95,26453.55,-19.650000000001455,Bearish,U
526,2018-06-12,26566.6,26656.45,26449.85,26607.1,40.5,Bullish,U
527,2018-06-13,26721.95,26765.45,26598.2,26642.8,-79.15000000000146,Bearish,U
528,2018-06-14,26612.3,26623.25,26503.1,26562.25,-50.04999999999927,Bearish,D
529,2018-06-15,26513.7,26586.4,26344.95,26417.4,-96.29999999999927,Bearish,D
530,2018-06-18,26444.3,26477.5,26322.45,26409.3,-35.0,Bearish,U
531,2018-06-19,26448.1,26448.1,26224.75,26265.75,-182.34999999999854,Bearish,U
532,2018-06-20,26320.45,26574.75,26309.95,26557.7,237.25,Bullish,U
533,2018-06-21,26645.3,26682.95,26454.95,26496.95,-148.34999999999854,Bearish,U
534,2018-06-22,26518.4,26806.55,26364.25,26766.85,248.4499999999971,Bullish,U
535,2018-06-25,26718.15,26804.9,26573.0,26609.7,-108.45000000000073,Bearish,D
536,2018-06-26,26495.65,26712.6,26479.65,26601.7,106.04999999999927,Bullish,D
537,2018-06-27,26616.3,26634.3,26336.5,26423.4,-192.89999999999782,Bearish,U
538,2018-06-28,26398.1,26487.85,26161.0,26324.6,-73.5,Bearish,D
539,2018-06-29,26312.7,26465.0,26291.35,26364.2,51.5,Bullish,D
540,2018-07-02,26364.45,26371.6,26060.6,26230.3,-134.15000000000146,Bearish,U
541,2018-07-03,26210.1,26316.1,26142.0,26204.1,-6.0,Bearish,D
542,2018-07-04,26249.25,26480.5,26132.9,26433.95,184.70000000000073,Bullish,U
543,2018-07-05,26481.55,26598.45,26415.2,26503.3,21.75,Bullish,U
544,2018-07-06,26427.55,26609.85,26410.0,26493.85,66.29999999999927,Bullish,D
545,2018-07-09,26642.35,26781.2,26611.55,26753.3,110.95000000000073,Bullish,U
546,2018-07-10,26844.55,26939.55,26778.5,26894.55,50.0,Bullish,U
547,2018-07-11,26900.65,26938.85,26774.6,26816.2,-84.45000000000073,Bearish,U
548,2018-07-12,26937.5,27164.8,26936.05,27026.55,89.04999999999927,Bullish,U
549,2018-07-13,27046.85,27102.35,26902.3,26935.95,-110.89999999999782,Bearish,U
550,2018-07-16,26914.5,26939.05,26643.95,26679.8,-234.70000000000073,Bearish,D
551,2018-07-17,26662.85,27041.35,26653.65,27008.1,345.25,Bullish,D
552,2018-07-18,27107.35,27187.15,26834.45,26880.9,-226.4499999999971,Bearish,U
553,2018-07-19,26960.2,27025.45,26730.1,26789.65,-170.54999999999927,Bearish,U
554,2018-07-20,26764.4,26946.55,26718.6,26873.2,108.79999999999927,Bullish,D
555,2018-07-23,26701.3,27040.1,26671.35,27008.15,306.8500000000022,Bullish,D
556,2018-07-24,26984.15,27128.0,26868.15,26974.4,-9.75,Bearish,D
557,2018-07-25,26992.55,27074.0,26939.35,27031.3,38.75,Bullish,U
558,2018-07-26,27054.7,27455.1,27045.05,27406.4,351.7000000000007,Bullish,U
559,2018-07-27,27497.8,27661.05,27455.0,27634.4,136.60000000000218,Bullish,U
560,2018-07-30,27767.65,27873.7,27607.95,27842.6,74.94999999999709,Bullish,U
561,2018-07-31,27797.2,27839.2,27651.3,27764.15,-33.04999999999927,Bearish,D
562,2018-08-01,27684.8,27820.15,27477.9,27596.6,-88.20000000000073,Bearish,D
563,2018-08-02,27469.5,27487.9,27327.95,27355.95,-113.54999999999927,Bearish,D
564,2018-08-03,27471.95,27723.0,27448.15,27695.5,223.54999999999927,Bullish,U
565,2018-08-06,27769.55,27994.0,27766.05,27898.5,128.95000000000073,Bullish,U
566,2018-08-07,27972.95,27988.2,27827.3,27875.9,-97.04999999999927,Bearish,U
567,2018-08-08,27930.55,28128.65,27858.75,28062.45,131.90000000000146,Bullish,U
568,2018-08-09,28173.65,28363.4,28132.0,28320.0,146.34999999999854,Bullish,U
569,2018-08-10,28348.95,28377.9,28087.65,28124.25,-224.70000000000073,Bearish,U
570,2018-08-13,27760.8,27911.85,27739.5,27794.4,33.60000000000218,Bullish,D
571,2018-08-14,27864.4,28053.05,27854.9,28021.7,157.29999999999927,Bullish,U
572,2018-08-16,27836.15,28013.1,27779.5,27826.55,-9.600000000002183,Bearish,D
573,2018-08-17,27991.75,28178.15,27953.8,28128.55,136.79999999999927,Bullish,U
574,2018-08-20,28171.65,28322.3,28171.65,28274.25,102.59999999999854,Bullish,U
575,2018-08-21,28295.85,28305.95,28151.9,28257.9,-37.94999999999709,Bearish,U
576,2018-08-23,28321.95,28325.45,27965.35,28027.9,-294.0499999999993,Bearish,U
577,2018-08-24,27954.25,28122.75,27782.8,27834.7,-119.54999999999927,Bearish,D
578,2018-08-27,27971.25,28317.75,27958.2,28264.2,292.9500000000007,Bullish,U
579,2018-08-28,28379.9,28388.65,28152.7,28269.65,-110.25,Bearish,U
580,2018-08-29,28233.4,28344.1,28167.8,28224.1,-9.30000000000291,Bearish,D
581,2018-08-30,28233.7,28233.7,27961.75,28103.25,-130.45000000000073,Bearish,U
582,2018-08-31,27998.0,28157.35,27940.95,28061.75,63.75,Bullish,D
583,2018-09-03,28199.45,28203.2,27777.4,27819.5,-379.9500000000007,Bearish,U
584,2018-09-04,27845.55,27875.15,27385.85,27430.75,-414.7999999999993,Bearish,U
585,2018-09-05,27409.3,27506.3,27136.05,27376.05,-33.25,Bearish,D
586,2018-09-06,27464.25,27552.8,27246.25,27468.7,4.450000000000728,Bullish,U
587,2018-09-07,27439.25,27512.5,27232.8,27481.45,42.20000000000073,Bullish,D
588,2018-09-10,27395.2,27404.85,27142.55,27201.75,-193.45000000000073,Bearish,D
589,2018-09-11,27295.2,27318.45,26772.25,26807.5,-487.7000000000007,Bearish,U
590,2018-09-12,26895.15,26895.15,26555.15,26819.2,-75.95000000000073,Bearish,U
591,2018-09-14,27059.85,27205.75,26989.8,27163.85,104.0,Bullish,U
592,2018-09-17,27002.6,27002.6,26743.4,26820.3,-182.29999999999927,Bearish,D
593,2018-09-18,26757.0,26901.05,26407.45,26441.45,-315.5499999999993,Bearish,D
594,2018-09-19,26532.0,26611.6,26235.7,26277.35,-254.65000000000146,Bearish,U
595,2018-09-21,26331.05,26490.4,25053.35,25596.9,-734.1499999999978,Bearish,U
596,2018-09-24,25645.05,25649.7,24904.5,24970.35,-674.7000000000007,Bearish,U
597,2018-09-25,24947.7,25406.95,24678.25,25330.35,382.6499999999978,Bullish,D
598,2018-09-26,25525.1,25525.1,25197.35,25376.3,-148.79999999999927,Bearish,U
599,2018-09-27,25442.1,25452.5,25007.05,25042.15,-399.9499999999971,Bearish,U
600,2018-09-28,25135.8,25354.7,24919.25,25119.85,-15.950000000000728,Bearish,U
601,2018-10-01,24943.9,25412.15,24707.65,25367.0,423.09999999999854,Bullish,D
602,2018-10-03,25290.55,25470.05,25026.35,25069.9,-220.64999999999782,Bearish,D
603,2018-10-04,24735.15,24893.4,24501.05,24819.3,84.14999999999782,Bullish,D
604,2018-10-05,24741.65,25080.2,24250.65,24443.45,-298.2000000000007,Bearish,D
605,2018-10-08,24470.75,24745.35,24240.05,24618.35,147.59999999999854,Bullish,U
606,2018-10-09,24703.65,24759.9,24464.9,24527.65,-176.0,Bearish,U
607,2018-10-10,24596.6,25371.15,24559.9,25321.7,725.1000000000022,Bullish,U
608,2018-10-11,24541.75,24940.1,24493.7,24783.95,242.20000000000073,Bullish,D
609,2018-10-12,25001.95,25484.2,24975.45,25395.85,393.8999999999978,Bullish,U
610,2018-10-15,25444.0,25466.2,25147.8,25388.05,-55.95000000000073,Bearish,U
611,2018-10-16,25414.2,25707.05,25351.8,25589.65,175.45000000000073,Bullish,U
612,2018-10-17,25839.1,25915.35,25101.95,25188.6,-650.5,Bearish,U
613,2018-10-19,24966.5,25277.9,24922.65,25085.8,119.29999999999927,Bullish,D
614,2018-10-22,25484.25,25504.75,25021.35,25078.6,-405.65000000000146,Bearish,U
615,2018-10-23,24786.9,25124.6,24784.9,24972.45,185.54999999999927,Bullish,D
616,2018-10-24,25312.7,25356.9,24839.65,25064.2,-248.5,Bearish,U
617,2018-10-25,24841.5,24977.35,24696.85,24817.45,-24.049999999999272,Bearish,D
618,2018-10-26,24771.85,24771.95,24353.1,24421.05,-350.7999999999993,Bearish,D
619,2018-10-29,24647.95,25023.75,24404.55,24959.7,311.75,Bullish,U
620,2018-10-30,24924.75,25121.5,24686.85,24807.75,-117.0,Bearish,D
621,2018-10-31,24823.8,25201.3,24528.35,25153.25,329.4500000000007,Bullish,U
622,2018-11-01,25285.2,25401.6,25129.45,25323.65,38.45000000000073,Bullish,U
623,2018-11-02,25545.35,25856.25,25499.15,25701.65,156.3000000000029,Bullish,U
624,2018-11-05,25731.55,25788.2,25534.4,25732.2,0.6500000000014552,Bullish,U
625,2018-11-06,25747.4,25860.75,25558.35,25598.0,-149.40000000000146,Bearish,U
626,2018-11-07,25818.1,25824.4,25698.1,25737.5,-80.59999999999854,Bearish,U
627,2018-11-09,25742.55,25822.75,25598.75,25771.0,28.450000000000728,Bullish,U
628,2018-11-12,25816.15,25907.2,25495.1,25539.75,-276.40000000000146,Bearish,U
629,2018-11-13,25422.0,25796.5,25384.55,25768.6,346.59999999999854,Bullish,D
630,2018-11-14,25952.4,26045.05,25806.7,25930.15,-22.25,Bearish,U
631,2018-11-15,25946.2,26197.6,25728.0,26154.75,208.54999999999927,Bullish,U
632,2018-11-16,26205.35,26332.75,26122.55,26245.55,40.20000000000073,Bullish,U
